assignment_id,employee_id,project_id,start_date,end_date,utilization_pct
ASG000399,EMP00030,PRJ0080,2018-07-13,2019-04-05,74
ASG000400,EMP00030,PRJ0102,2019-04-05,2019-11-07,87
ASG000401,EMP00030,PRJ0184,2019-11-07,2020-06-17,85
ASG000402,EMP00030,PRJ0185,2020-06-17,2020-12-03,81
ASG000403,EMP00030,PRJ0123,2020-12-12,2021-07-01,100
ASG000404,EMP00030,PRJ0135,2021-08-05,2021-11-23,85
ASG000405,EMP00030,PRJ0106,2021-11-23,2022-07-26,84
ASG000406,EMP00030,PRJ0197,2022-07-26,2023-03-25,92
ASG000407,EMP00030,PRJ0105,2023-03-25,2023-07-04,89
ASG000408,EMP00030,PRJ0211,2023-07-04,2023-09-12,91
ASG000409,EMP00030,PRJ0148,2023-10-11,2024-05-16,78
ASG000410,EMP00030,PRJ0019,2024-05-16,2024-10-12,77
ASG000411,EMP00030,PRJ0033,2024-10-12,2025-03-31,85
ASG000412,EMP00030,PRJ0249,2025-03-31,2025-08-23,92
ASG000413,EMP00030,PRJ0082,2025-08-23,2026-04-29,81
ASG000414,EMP00030,PRJ0165,2026-04-29,2026-06-18,74
ASG000415,EMP00031,PRJ0019,2021-08-07,2022-02-18,70
ASG000416,EMP00031,PRJ0116,2022-03-31,2022-07-15,73
ASG000417,EMP00031,PRJ0120,2022-07-15,2022-09-17,87
ASG000418,EMP00031,PRJ0175,2022-12-07,2023-02-09,99
ASG000419,EMP00031,PRJ0133,2023-02-09,2023-06-30,83
ASG000420,EMP00031,PRJ0089,2023-08-24,2024-05-07,96
ASG000421,EMP00031,PRJ0033,2024-06-22,2024-12-11,86
ASG000422,EMP00031,PRJ0225,2025-02-11,2025-10-06,77
ASG000423,EMP00031,PRJ0213,2025-10-06,2025-12-07,86
ASG000424,EMP00031,PRJ0200,2026-01-28,2026-06-18,77
ASG000425,EMP00032,PRJ0142,2020-10-30,2021-02-21,99
ASG000426,EMP00032,PRJ0164,2021-03-21,2021-12-05,88
ASG000427,EMP00032,PRJ0151,2021-12-29,2022-05-28,86
ASG000428,EMP00032,PRJ0047,2022-05-28,2022-08-24,96
ASG000429,EMP00032,PRJ0197,2022-08-24,2022-12-12,84
ASG000430,EMP00032,PRJ0248,2022-12-12,2023-06-17,80
ASG000431,EMP00032,PRJ0034,2023-06-17,2023-12-21,72
ASG000432,EMP00032,PRJ0111,2024-02-18,2024-06-18,74
ASG000433,EMP00032,PRJ0129,2024-06-18,2025-03-09,98
ASG000434,EMP00032,PRJ0234,2025-04-16,2025-07-30,75
ASG000435,EMP00032,PRJ0223,2025-07-30,2026-04-18,84
ASG000436,EMP00032,PRJ0015,2026-04-18,2026-06-18,93
ASG000437,EMP00033,PRJ0213,2014-01-12,2014-04-20,76
ASG000438,EMP00033,PRJ0032,2014-04-20,2014-11-14,70
ASG000439,EMP00033,PRJ0133,2014-11-14,2015-05-28,74
ASG000440,EMP00033,PRJ0040,2015-07-05,2015-09-10,86
ASG000441,EMP00033,PRJ0078,2015-09-10,2016-01-06,92
ASG000442,EMP00033,PRJ0043,2016-01-24,2016-06-08,83
ASG000443,EMP00033,PRJ0042,2016-06-08,2017-01-29,99
ASG000444,EMP00033,PRJ0083,2017-01-29,2017-04-11,95
ASG000445,EMP00033,PRJ0240,2017-04-11,2017-12-25,85
ASG000446,EMP00033,PRJ0182,2018-02-02,2018-09-04,82
ASG000447,EMP00033,PRJ0058,2018-09-04,2018-12-07,84
ASG000448,EMP00033,PRJ0089,2019-01-16,2019-06-20,75
ASG000449,EMP00033,PRJ0243,2019-06-20,2019-09-19,95
ASG000450,EMP00033,PRJ0241,2019-10-13,2020-05-07,87
ASG000451,EMP00033,PRJ0133,2020-05-25,2020-09-14,90
ASG000452,EMP00033,PRJ0230,2020-09-14,2021-03-09,80
ASG000453,EMP00033,PRJ0073,2021-03-09,2021-11-28,100
ASG000454,EMP00033,PRJ0217,2021-11-28,2022-05-19,76
ASG000455,EMP00033,PRJ0021,2022-05-19,2022-09-20,71
ASG000456,EMP00033,PRJ0065,2022-09-20,2022-12-20,73
ASG000457,EMP00033,PRJ0051,2022-12-20,2023-08-28,83
ASG000458,EMP00033,PRJ0163,2023-10-08,2024-01-24,77
ASG000459,EMP00033,PRJ0245,2024-01-24,2024-09-13,90
ASG000460,EMP00033,PRJ0142,2024-09-13,2024-11-19,100
ASG000461,EMP00033,PRJ0071,2024-11-19,2025-02-26,79
ASG000462,EMP00033,PRJ0033,2025-04-07,2025-07-27,84
ASG000463,EMP00033,PRJ0161,2025-09-08,2026-02-05,86
ASG000464,EMP00033,PRJ0078,2026-02-05,2026-06-18,87
ASG000465,EMP00034,PRJ0158,2022-09-05,2022-12-04,98
ASG000466,EMP00034,PRJ0137,2022-12-04,2023-05-17,78
ASG000467,EMP00034,PRJ0024,2023-05-17,2024-01-14,96
ASG000468,EMP00034,PRJ0129,2024-02-19,2024-09-22,73
ASG000469,EMP00034,PRJ0165,2024-09-22,2025-04-14,97
ASG000470,EMP00034,PRJ0044,2025-04-14,2025-10-26,71
ASG000471,EMP00034,PRJ0152,2025-12-05,2026-05-08,96
ASG000472,EMP00034,PRJ0242,2026-05-08,2026-06-18,77
ASG000473,EMP00035,PRJ0149,2018-10-17,2019-03-01,91
ASG000474,EMP00035,PRJ0040,2019-03-01,2019-07-13,89
ASG000475,EMP00035,PRJ0044,2019-07-13,2019-10-07,72
ASG000476,EMP00035,PRJ0169,2019-10-07,2019-12-14,90
ASG000477,EMP00035,PRJ0160,2019-12-14,2020-07-25,70
ASG000478,EMP00035,PRJ0185,2020-08-16,2021-01-13,77
ASG000479,EMP00035,PRJ0231,2021-02-10,2021-06-28,96
ASG000480,EMP00035,PRJ0155,2021-06-28,2021-12-15,77
ASG000481,EMP00035,PRJ0087,2021-12-15,2022-05-05,73
ASG000482,EMP00035,PRJ0216,2022-05-05,2022-07-25,72
ASG000483,EMP00035,PRJ0237,2022-07-25,2023-03-16,75
ASG000484,EMP00035,PRJ0145,2023-03-16,2023-11-06,70
ASG000485,EMP00035,PRJ0011,2023-11-06,2024-01-30,77
ASG000486,EMP00035,PRJ0212,2024-01-30,2024-05-06,79
ASG000487,EMP00035,PRJ0222,2024-05-06,2024-12-05,97
ASG000488,EMP00035,PRJ0008,2024-12-05,2025-03-23,83
ASG000489,EMP00035,PRJ0021,2025-03-23,2025-06-19,81
ASG000490,EMP00035,PRJ0012,2025-06-19,2025-09-30,71
ASG000491,EMP00035,PRJ0243,2025-09-30,2025-12-15,79
ASG000492,EMP00035,PRJ0165,2025-12-15,2026-05-06,95
ASG000493,EMP00035,PRJ0198,2026-05-06,2026-06-18,73
ASG000494,EMP00036,PRJ0148,2022-01-29,2022-09-04,100
ASG000495,EMP00036,PRJ0068,2022-11-07,2023-06-04,92
ASG000496,EMP00036,PRJ0167,2023-08-12,2024-03-01,95
ASG000497,EMP00036,PRJ0054,2024-03-01,2024-09-24,98
ASG000498,EMP00036,PRJ0197,2024-09-24,2025-03-23,76
ASG000499,EMP00036,PRJ0147,2025-03-23,2025-06-08,78
ASG000500,EMP00036,PRJ0107,2025-06-08,2025-12-27,74
ASG000501,EMP00036,PRJ0159,2025-12-27,2026-05-08,76
ASG000502,EMP00036,PRJ0164,2026-05-08,2026-06-18,99
ASG000503,EMP00037,PRJ0008,2016-01-23,2016-08-23,73
ASG000504,EMP00037,PRJ0128,2016-09-13,2017-02-28,93
ASG000505,EMP00037,PRJ0228,2017-02-28,2017-07-10,80
ASG000506,EMP00037,PRJ0161,2017-07-10,2017-09-19,90
ASG000507,EMP00037,PRJ0140,2017-09-19,2018-02-10,79
ASG000508,EMP00037,PRJ0075,2018-02-10,2018-06-08,89
ASG000509,EMP00037,PRJ0165,2018-06-08,2018-09-04,92
ASG000510,EMP00037,PRJ0245,2018-09-04,2019-05-10,73
ASG000511,EMP00037,PRJ0078,2019-05-10,2019-12-12,74
ASG000512,EMP00037,PRJ0124,2019-12-12,2020-06-12,89
ASG000513,EMP00037,PRJ0063,2020-06-12,2021-03-08,86
ASG000514,EMP00037,PRJ0207,2021-03-08,2021-11-14,84
ASG000515,EMP00037,PRJ0207,2021-11-14,2022-07-07,89
ASG000516,EMP00037,PRJ0176,2022-07-07,2022-11-07,96
ASG000517,EMP00037,PRJ0104,2022-12-04,2023-06-14,71
ASG000518,EMP00037,PRJ0077,2023-06-14,2024-03-08,99
ASG000519,EMP00037,PRJ0117,2024-03-08,2024-09-14,82
ASG000520,EMP00037,PRJ0019,2024-09-14,2025-01-18,84
ASG000521,EMP00037,PRJ0177,2025-01-18,2025-04-16,79
ASG000522,EMP00037,PRJ0016,2025-04-16,2025-07-23,78
ASG000523,EMP00037,PRJ0041,2025-07-23,2026-02-09,73
ASG000524,EMP00037,PRJ0113,2026-02-09,2026-05-07,83
ASG000525,EMP00037,PRJ0107,2026-05-07,2026-06-18,100
ASG000526,EMP00038,PRJ0124,2019-09-30,2020-03-23,76
ASG000527,EMP00038,PRJ0119,2020-03-23,2020-08-18,78
ASG000528,EMP00038,PRJ0053,2020-08-18,2021-01-19,86
ASG000529,EMP00038,PRJ0088,2021-01-19,2021-06-04,92
ASG000530,EMP00038,PRJ0156,2021-06-04,2021-12-14,85
ASG000531,EMP00038,PRJ0037,2021-12-14,2022-06-07,72
ASG000532,EMP00038,PRJ0081,2022-06-07,2023-01-21,84
ASG000533,EMP00038,PRJ0221,2023-01-21,2023-05-02,89
ASG000534,EMP00038,PRJ0184,2023-05-02,2024-01-25,76
ASG000535,EMP00038,PRJ0082,2024-01-25,2024-04-06,97
ASG000536,EMP00038,PRJ0188,2024-04-06,2024-07-10,97
ASG000537,EMP00038,PRJ0221,2024-07-10,2025-01-02,80
ASG000538,EMP00038,PRJ0089,2025-01-02,2025-07-12,72
ASG000539,EMP00038,PRJ0250,2025-07-12,2026-01-25,99
ASG000540,EMP00038,PRJ0103,2026-01-25,2026-04-23,95
ASG000541,EMP00038,PRJ0034,2026-04-23,2026-06-18,94
ASG000542,EMP00039,PRJ0195,2017-08-17,2018-04-11,90
ASG000543,EMP00039,PRJ0095,2018-04-11,2018-10-25,78
ASG000544,EMP00039,PRJ0132,2018-10-25,2019-04-27,88
ASG000545,EMP00039,PRJ0144,2019-04-27,2019-09-11,91
ASG000546,EMP00039,PRJ0028,2019-09-11,2020-03-17,86
ASG000547,EMP00039,PRJ0082,2020-03-17,2020-09-16,84
ASG000548,EMP00039,PRJ0062,2020-09-16,2021-05-15,91
ASG000549,EMP00039,PRJ0120,2021-05-15,2022-01-03,91
ASG000550,EMP00039,PRJ0032,2022-01-26,2022-09-13,92
ASG000551,EMP00039,PRJ0069,2022-09-13,2023-04-26,92
ASG000552,EMP00039,PRJ0116,2023-04-26,2023-10-12,97
ASG000553,EMP00039,PRJ0064,2023-10-12,2024-02-19,73
ASG000554,EMP00039,PRJ0037,2024-02-19,2024-09-30,86
ASG000555,EMP00039,PRJ0025,2024-09-30,2025-01-12,85
ASG000556,EMP00039,PRJ0013,2025-02-04,2025-09-13,87
ASG000557,EMP00039,PRJ0075,2025-09-13,2026-03-13,99
ASG000558,EMP00039,PRJ0243,2026-04-23,2026-06-18,86
ASG000559,EMP00040,PRJ0099,2024-03-19,2024-11-05,79
ASG000560,EMP00040,PRJ0222,2024-12-15,2025-02-20,82
ASG000561,EMP00040,PRJ0158,2025-03-30,2025-06-01,81
ASG000562,EMP00040,PRJ0108,2025-06-01,2025-08-23,93
ASG000563,EMP00040,PRJ0064,2025-08-23,2025-11-15,73
ASG000564,EMP00040,PRJ0247,2025-12-06,2026-06-18,84
ASG000565,EMP00041,PRJ0222,2018-06-20,2018-08-30,70
ASG000566,EMP00041,PRJ0231,2018-08-30,2019-03-30,85
ASG000567,EMP00041,PRJ0041,2019-05-09,2019-07-16,82
ASG000568,EMP00041,PRJ0209,2019-07-16,2020-01-03,92
ASG000569,EMP00041,PRJ0084,2020-01-03,2020-04-08,87
ASG000570,EMP00041,PRJ0240,2020-04-08,2020-08-29,77
ASG000571,EMP00041,PRJ0148,2020-08-29,2021-03-25,94
ASG000572,EMP00041,PRJ0185,2021-03-25,2021-07-20,100
ASG000573,EMP00041,PRJ0081,2021-07-20,2021-09-21,80
ASG000574,EMP00041,PRJ0049,2021-09-21,2021-11-22,70
ASG000575,EMP00041,PRJ0196,2021-11-22,2022-02-04,84
ASG000576,EMP00041,PRJ0041,2022-02-04,2022-06-01,100
ASG000577,EMP00041,PRJ0128,2022-06-01,2022-09-07,97
ASG000578,EMP00041,PRJ0132,2022-09-07,2022-12-10,95
ASG000579,EMP00041,PRJ0120,2022-12-10,2023-08-04,99
ASG000580,EMP00041,PRJ0128,2023-08-04,2023-10-16,72
ASG000581,EMP00041,PRJ0226,2023-11-11,2024-02-08,95
ASG000582,EMP00041,PRJ0079,2024-02-08,2024-07-11,74
ASG000583,EMP00041,PRJ0128,2024-07-11,2025-01-13,89
ASG000584,EMP00041,PRJ0006,2025-01-13,2025-04-18,96
ASG000585,EMP00041,PRJ0024,2025-04-18,2025-11-20,90
ASG000586,EMP00041,PRJ0242,2025-11-20,2026-03-31,84
ASG000587,EMP00041,PRJ0101,2026-03-31,2026-06-18,73
ASG000588,EMP00042,PRJ0130,2021-12-10,2022-04-23,87
ASG000589,EMP00042,PRJ0118,2022-05-02,2022-12-28,85
ASG000590,EMP00042,PRJ0248,2023-01-29,2023-10-16,80
ASG000591,EMP00042,PRJ0062,2023-11-14,2024-03-25,74
ASG000592,EMP00042,PRJ0056,2024-03-25,2024-06-23,72
ASG000593,EMP00042,PRJ0150,2024-07-19,2024-12-24,75
ASG000594,EMP00042,PRJ0091,2024-12-24,2025-08-10,74
ASG000595,EMP00042,PRJ0013,2025-08-10,2026-03-17,72
ASG000596,EMP00042,PRJ0013,2026-03-17,2026-06-18,91
ASG000597,EMP00043,PRJ0073,2020-09-08,2021-04-13,100
ASG000598,EMP00043,PRJ0127,2021-04-13,2021-11-17,92
ASG000599,EMP00043,PRJ0153,2021-11-17,2022-07-25,94
ASG000600,EMP00043,PRJ0226,2022-07-29,2023-02-17,85
ASG000601,EMP00043,PRJ0216,2023-02-17,2023-11-11,92
ASG000602,EMP00043,PRJ0168,2023-11-11,2024-07-25,70
ASG000603,EMP00043,PRJ0173,2024-07-30,2025-04-19,94
ASG000604,EMP00043,PRJ0121,2025-04-19,2025-08-01,95
ASG000605,EMP00043,PRJ0074,2025-08-01,2025-10-31,77
ASG000606,EMP00043,PRJ0138,2025-10-31,2026-06-18,100
ASG000607,EMP00044,PRJ0003,2024-11-27,2025-04-09,84
ASG000608,EMP00044,PRJ0217,2025-04-09,2025-08-20,73
ASG000609,EMP00044,PRJ0028,2025-08-20,2026-02-09,96
ASG000610,EMP00044,PRJ0111,2026-02-09,2026-06-18,83
ASG000611,EMP00045,PRJ0035,2025-05-27,2026-01-14,84
ASG000612,EMP00045,PRJ0226,2026-01-14,2026-06-15,73
ASG000613,EMP00045,PRJ0068,2026-06-15,2026-06-18,100
ASG000614,EMP00046,PRJ0187,2025-03-15,2025-08-02,79
ASG000615,EMP00046,PRJ0094,2025-08-02,2026-02-20,97
ASG000616,EMP00046,PRJ0196,2026-02-20,2026-06-18,97
ASG000617,EMP00047,PRJ0104,2015-07-17,2015-11-11,78
ASG000618,EMP00047,PRJ0094,2015-12-28,2016-08-07,89
ASG000619,EMP00047,PRJ0012,2016-08-07,2017-02-13,98
ASG000620,EMP00047,PRJ0103,2017-03-31,2017-12-20,78
ASG000621,EMP00047,PRJ0014,2017-12-20,2018-08-21,86
ASG000622,EMP00047,PRJ0146,2018-09-24,2019-05-28,86
ASG000623,EMP00047,PRJ0144,2019-05-28,2019-09-04,94
ASG000624,EMP00047,PRJ0050,2019-10-18,2020-05-26,95
ASG000625,EMP00047,PRJ0093,2020-07-03,2020-09-25,75
ASG000626,EMP00047,PRJ0142,2020-11-24,2021-02-16,78
ASG000627,EMP00047,PRJ0074,2021-03-21,2021-06-04,74
ASG000628,EMP00047,PRJ0019,2021-06-04,2021-08-28,89
ASG000629,EMP00047,PRJ0099,2021-10-26,2022-04-06,98
ASG000630,EMP00047,PRJ0130,2022-04-06,2022-10-30,92
ASG000631,EMP00047,PRJ0116,2022-10-30,2023-04-01,90
ASG000632,EMP00047,PRJ0196,2023-05-07,2023-09-30,84
ASG000633,EMP00047,PRJ0141,2023-11-17,2024-06-04,97
ASG000634,EMP00047,PRJ0072,2024-06-04,2024-09-27,92
ASG000635,EMP00047,PRJ0212,2024-12-13,2025-04-26,94
ASG000636,EMP00047,PRJ0160,2025-06-30,2025-12-27,92
ASG000637,EMP00047,PRJ0175,2026-03-04,2026-06-18,95
ASG000638,EMP00048,PRJ0157,2020-01-04,2020-09-08,97
ASG000639,EMP00048,PRJ0031,2020-09-08,2021-05-27,89
ASG000640,EMP00048,PRJ0033,2021-05-27,2022-02-01,90
ASG000641,EMP00048,PRJ0250,2022-03-14,2022-06-12,96
ASG000642,EMP00048,PRJ0025,2022-07-26,2023-04-02,90
ASG000643,EMP00048,PRJ0101,2023-04-02,2023-06-18,90
ASG000644,EMP00048,PRJ0096,2023-06-18,2023-11-01,87
ASG000645,EMP00048,PRJ0204,2023-11-01,2024-01-24,93
ASG000646,EMP00048,PRJ0087,2024-01-24,2024-09-30,96
ASG000647,EMP00048,PRJ0143,2024-09-30,2025-01-16,70
ASG000648,EMP00048,PRJ0241,2025-02-18,2025-10-15,70
ASG000649,EMP00048,PRJ0094,2025-12-13,2026-05-18,76
ASG000650,EMP00048,PRJ0194,2026-05-18,2026-06-18,87
ASG000651,EMP00049,PRJ0037,2015-10-01,2016-01-22,100
ASG000652,EMP00049,PRJ0051,2016-01-22,2016-05-26,78
ASG000653,EMP00049,PRJ0155,2016-05-26,2016-08-16,91
ASG000654,EMP00049,PRJ0131,2016-08-16,2017-04-03,88
ASG000655,EMP00049,PRJ0103,2017-04-03,2017-11-01,85
ASG000656,EMP00049,PRJ0129,2017-11-01,2018-01-17,97
ASG000657,EMP00049,PRJ0011,2018-01-17,2018-06-06,80
ASG000658,EMP00049,PRJ0012,2018-06-10,2018-12-29,79
ASG000659,EMP00049,PRJ0010,2018-12-29,2019-04-15,88
ASG000660,EMP00049,PRJ0036,2019-04-15,2019-10-29,99
ASG000661,EMP00049,PRJ0183,2019-10-29,2020-06-20,90
ASG000662,EMP00049,PRJ0086,2020-06-20,2020-12-04,92
ASG000663,EMP00049,PRJ0206,2020-12-04,2021-06-18,86
ASG000664,EMP00049,PRJ0122,2021-06-18,2021-11-16,81
ASG000665,EMP00049,PRJ0133,2021-11-16,2022-06-15,81
ASG000666,EMP00049,PRJ0117,2022-06-15,2023-02-17,85
ASG000667,EMP00049,PRJ0039,2023-02-17,2023-08-03,78
ASG000668,EMP00049,PRJ0156,2023-08-03,2024-02-23,73
ASG000669,EMP00049,PRJ0229,2024-02-23,2024-07-02,96
ASG000670,EMP00049,PRJ0132,2024-07-02,2024-10-13,84
ASG000671,EMP00049,PRJ0036,2024-10-13,2024-12-13,95
ASG000672,EMP00049,PRJ0084,2024-12-13,2025-07-05,86
ASG000673,EMP00049,PRJ0239,2025-07-05,2026-02-17,92
ASG000674,EMP00049,PRJ0157,2026-02-17,2026-06-18,73
ASG000675,EMP00050,PRJ0082,2022-04-06,2022-11-17,100
ASG000676,EMP00050,PRJ0042,2022-11-17,2023-04-16,98
ASG000677,EMP00050,PRJ0101,2023-04-16,2023-11-24,89
ASG000678,EMP00050,PRJ0158,2023-11-24,2024-02-14,76
ASG000679,EMP00050,PRJ0190,2024-02-14,2024-10-02,85
ASG000680,EMP00050,PRJ0216,2024-10-02,2025-06-01,71
ASG000681,EMP00050,PRJ0077,2025-06-01,2026-01-05,89
ASG000682,EMP00050,PRJ0152,2026-01-05,2026-05-05,85
ASG000683,EMP00050,PRJ0087,2026-05-05,2026-06-18,85
ASG000684,EMP00051,PRJ0130,2015-12-27,2016-05-21,92
ASG000685,EMP00051,PRJ0213,2016-05-21,2016-12-31,84
ASG000686,EMP00051,PRJ0131,2016-12-31,2017-09-15,83
ASG000687,EMP00051,PRJ0137,2017-10-22,2018-05-15,99
ASG000688,EMP00051,PRJ0126,2018-05-15,2018-09-25,76
ASG000689,EMP00051,PRJ0182,2018-09-25,2019-02-02,76
ASG000690,EMP00051,PRJ0145,2019-02-02,2019-05-18,87
ASG000691,EMP00051,PRJ0077,2019-06-18,2019-08-24,79
ASG000692,EMP00051,PRJ0122,2019-08-24,2020-02-01,84
ASG000693,EMP00051,PRJ0209,2020-02-01,2020-09-23,100
ASG000694,EMP00051,PRJ0005,2020-11-07,2021-02-06,82
ASG000695,EMP00051,PRJ0095,2021-02-06,2021-10-30,87
ASG000696,EMP00051,PRJ0085,2021-12-03,2022-07-18,83
ASG000697,EMP00051,PRJ0173,2022-07-18,2022-11-24,99
ASG000698,EMP00051,PRJ0029,2022-11-24,2023-07-30,70
ASG000699,EMP00051,PRJ0107,2023-09-01,2023-11-03,93
ASG000700,EMP00051,PRJ0150,2023-12-14,2024-05-19,90
ASG000701,EMP00051,PRJ0079,2024-05-19,2024-12-12,85
ASG000702,EMP00051,PRJ0204,2024-12-12,2025-05-21,95
ASG000703,EMP00051,PRJ0231,2025-05-21,2025-08-13,92
ASG000704,EMP00051,PRJ0186,2025-08-13,2026-02-17,70
ASG000705,EMP00051,PRJ0224,2026-02-17,2026-06-18,71
ASG000706,EMP00052,PRJ0177,2017-07-01,2018-03-26,89
ASG000707,EMP00052,PRJ0162,2018-03-26,2018-11-12,73
ASG000708,EMP00052,PRJ0007,2018-12-05,2019-06-14,70
ASG000709,EMP00052,PRJ0153,2019-06-14,2019-09-15,96
ASG000710,EMP00052,PRJ0122,2019-09-15,2020-06-07,72
ASG000711,EMP00052,PRJ0068,2020-06-28,2020-10-20,78
ASG000712,EMP00052,PRJ0248,2020-10-20,2021-06-24,82
ASG000713,EMP00052,PRJ0168,2021-07-24,2021-10-17,80
ASG000714,EMP00052,PRJ0201,2021-11-20,2022-01-28,74
ASG000715,EMP00052,PRJ0249,2022-01-28,2022-09-16,79
ASG000716,EMP00052,PRJ0199,2022-09-16,2023-05-12,88
ASG000717,EMP00052,PRJ0149,2023-05-12,2024-01-01,74
ASG000718,EMP00052,PRJ0148,2024-02-09,2024-06-22,97
ASG000719,EMP00052,PRJ0059,2024-06-22,2024-10-21,95
ASG000720,EMP00052,PRJ0185,2024-11-13,2025-07-17,96
ASG000721,EMP00052,PRJ0014,2025-07-25,2026-03-30,75
ASG000722,EMP00052,PRJ0150,2026-03-30,2026-06-18,99
ASG000723,EMP00053,PRJ0123,2024-12-14,2025-06-23,99
ASG000724,EMP00053,PRJ0044,2025-06-23,2026-02-07,100
ASG000725,EMP00053,PRJ0135,2026-03-04,2026-06-18,84
ASG000726,EMP00054,PRJ0162,2024-11-25,2025-06-08,92
ASG000727,EMP00054,PRJ0185,2025-06-08,2025-09-10,94
ASG000728,EMP00054,PRJ0159,2025-09-10,2026-04-09,76
ASG000729,EMP00054,PRJ0199,2026-04-09,2026-06-18,74
ASG000730,EMP00055,PRJ0216,2019-05-13,2019-10-19,95
ASG000731,EMP00055,PRJ0098,2019-10-19,2020-05-24,79
ASG000732,EMP00055,PRJ0038,2020-05-24,2020-10-06,96
ASG000733,EMP00055,PRJ0211,2020-10-06,2021-04-09,89
ASG000734,EMP00055,PRJ0175,2021-04-09,2021-09-20,77
ASG000735,EMP00055,PRJ0063,2021-10-06,2022-07-02,85
ASG000736,EMP00055,PRJ0009,2022-07-24,2023-02-12,83
ASG000737,EMP00055,PRJ0147,2023-02-12,2023-09-21,72
ASG000738,EMP00055,PRJ0243,2023-09-21,2024-03-31,79
ASG000739,EMP00055,PRJ0180,2024-03-31,2024-09-02,100
ASG000740,EMP00055,PRJ0029,2024-09-02,2025-01-30,74
ASG000741,EMP00055,PRJ0049,2025-01-30,2025-06-25,70
ASG000742,EMP00055,PRJ0005,2025-06-29,2025-11-30,81
ASG000743,EMP00055,PRJ0113,2026-01-20,2026-06-18,90
ASG000744,EMP00056,PRJ0081,2024-11-10,2025-03-23,86
ASG000745,EMP00056,PRJ0108,2025-04-08,2025-10-16,88
ASG000746,EMP00056,PRJ0039,2025-10-25,2026-04-10,71
ASG000747,EMP00056,PRJ0106,2026-04-10,2026-06-18,89
ASG000748,EMP00057,PRJ0177,2023-01-03,2023-08-07,90
ASG000749,EMP00057,PRJ0053,2023-09-14,2024-02-05,98
ASG000750,EMP00057,PRJ0106,2024-02-05,2024-10-19,72
ASG000751,EMP00057,PRJ0129,2024-12-08,2025-02-12,97
ASG000752,EMP00057,PRJ0199,2025-02-12,2025-08-23,80
ASG000753,EMP00057,PRJ0157,2025-10-07,2026-01-04,91
ASG000754,EMP00057,PRJ0236,2026-03-03,2026-06-18,89
ASG000755,EMP00058,PRJ0121,2025-02-03,2025-09-17,72
ASG000756,EMP00058,PRJ0224,2025-11-01,2026-04-30,78
ASG000757,EMP00058,PRJ0218,2026-04-30,2026-06-18,100
ASG000758,EMP00059,PRJ0189,2021-09-01,2022-01-15,80
ASG000759,EMP00059,PRJ0187,2022-01-15,2022-05-16,84
ASG000760,EMP00059,PRJ0016,2022-07-14,2022-10-29,78
ASG000761,EMP00059,PRJ0181,2022-12-01,2023-07-21,95
ASG000762,EMP00059,PRJ0036,2023-07-21,2023-10-26,77
ASG000763,EMP00059,PRJ0133,2023-10-26,2024-01-09,100
ASG000764,EMP00059,PRJ0054,2024-01-09,2024-09-27,75
ASG000765,EMP00059,PRJ0144,2024-10-28,2025-03-02,100
ASG000766,EMP00059,PRJ0084,2025-03-02,2025-11-11,87
ASG000767,EMP00059,PRJ0170,2025-11-11,2026-05-18,81
ASG000768,EMP00059,PRJ0123,2026-05-18,2026-06-18,75
ASG000769,EMP00060,PRJ0135,2021-12-29,2022-08-21,96
ASG000770,EMP00060,PRJ0097,2022-09-24,2023-06-04,76
ASG000771,EMP00060,PRJ0081,2023-06-04,2023-11-27,76
ASG000772,EMP00060,PRJ0245,2023-11-27,2024-07-14,83
ASG000773,EMP00060,PRJ0045,2024-07-14,2025-02-18,80
ASG000774,EMP00060,PRJ0118,2025-02-18,2025-04-21,94
ASG000775,EMP00060,PRJ0234,2025-06-05,2025-10-05,84
ASG000776,EMP00060,PRJ0137,2025-10-05,2026-02-08,76
ASG000777,EMP00060,PRJ0088,2026-02-08,2026-06-18,78
ASG000778,EMP00061,PRJ0140,2024-07-06,2024-10-19,92
ASG000779,EMP00061,PRJ0091,2024-11-26,2025-06-28,75
ASG000780,EMP00061,PRJ0174,2025-06-28,2026-03-11,72
ASG000781,EMP00061,PRJ0198,2026-03-11,2026-06-18,88
ASG000782,EMP00062,PRJ0223,2010-08-24,2010-12-12,86
ASG000783,EMP00062,PRJ0185,2010-12-12,2011-02-21,72
ASG000784,EMP00062,PRJ0175,2011-02-21,2011-09-03,70
ASG000785,EMP00062,PRJ0165,2011-09-03,2011-12-16,100
ASG000786,EMP00062,PRJ0206,2011-12-16,2012-07-29,88
ASG000787,EMP00062,PRJ0178,2012-07-29,2013-02-24,81
ASG000788,EMP00062,PRJ0068,2013-02-24,2013-06-25,87
ASG000789,EMP00062,PRJ0157,2013-06-25,2013-11-08,77
ASG000790,EMP00062,PRJ0124,2013-12-04,2014-08-29,76
ASG000791,EMP00062,PRJ0050,2014-08-29,2015-03-02,87
ASG000792,EMP00062,PRJ0246,2015-04-01,2015-07-22,83
ASG000793,EMP00062,PRJ0064,2015-07-22,2015-09-25,88
ASG000794,EMP00062,PRJ0072,2015-10-18,2016-04-13,72
ASG000795,EMP00062,PRJ0143,2016-04-13,2016-11-05,74
ASG000796,EMP00062,PRJ0077,2016-12-11,2017-05-15,90
ASG000797,EMP00062,PRJ0058,2017-06-22,2018-01-13,70
