employee_id,assignment_id,snapshot_date,utilization_pct,days_remaining_in_project,experience_years,experience_band,tenure_at_company_days,historical_bench_count,historical_bench_days_total,skill_demand_score,skill_profile,bench_risk_label
EMP00026,ASG000332,2015-04-11,73,25,15,Senior,1540,3,184,44.5,legacy,0
EMP00026,ASG000333,2015-06-20,77,21,15,Senior,1610,3,184,44.5,legacy,0
EMP00026,ASG000334,2015-09-07,74,16,15,Senior,1689,3,184,44.5,legacy,1
EMP00026,ASG000335,2016-03-30,86,26,15,Senior,1894,4,248,44.5,legacy,0
EMP00026,ASG000336,2016-09-20,100,38,15,Senior,2068,4,248,44.5,legacy,1
EMP00026,ASG000337,2017-05-16,79,17,15,Senior,2306,5,327,44.5,legacy,0
EMP00026,ASG000338,2017-08-22,99,45,15,Senior,2404,5,327,44.5,legacy,0
EMP00026,ASG000339,2018-04-08,80,28,15,Senior,2633,5,327,44.5,legacy,0
EMP00026,ASG000340,2018-08-21,91,45,15,Senior,2768,5,327,44.5,legacy,0
EMP00026,ASG000341,2019-01-14,76,37,15,Senior,2914,5,327,44.5,legacy,0
EMP00026,ASG000342,2019-04-13,79,36,15,Senior,3003,5,327,44.5,legacy,1
EMP00026,ASG000343,2020-02-03,90,37,15,Senior,3299,6,370,44.5,legacy,1
EMP00026,ASG000344,2020-07-28,70,40,15,Senior,3475,7,422,44.5,legacy,0
EMP00026,ASG000345,2020-12-31,75,40,15,Senior,3631,7,422,44.5,legacy,0
EMP00026,ASG000346,2021-09-12,100,16,15,Senior,3886,7,422,44.5,legacy,1
EMP00026,ASG000347,2021-12-16,91,41,15,Senior,3981,8,471,44.5,legacy,1
EMP00026,ASG000348,2022-09-10,91,20,15,Senior,4249,9,517,44.5,legacy,0
EMP00026,ASG000349,2023-04-15,89,34,15,Senior,4466,9,517,44.5,legacy,1
EMP00026,ASG000350,2023-11-04,71,37,15,Senior,4669,10,559,44.5,legacy,0
EMP00026,ASG000351,2024-05-10,81,29,15,Senior,4857,10,559,44.5,legacy,0
EMP00026,ASG000352,2024-10-21,84,42,15,Senior,5021,10,559,44.5,legacy,1
EMP00026,ASG000353,2025-05-12,87,40,15,Senior,5224,11,604,44.5,legacy,0
EMP00026,ASG000354,2025-10-14,70,40,15,Senior,5379,11,604,44.5,legacy,0
EMP00027,ASG000356,2021-08-25,71,23,4,Mid,41,0,0,75.7,balanced,0
EMP00027,ASG000357,2022-01-26,76,23,4,Mid,195,0,0,75.7,balanced,1
EMP00027,ASG000358,2022-07-25,91,41,4,Mid,375,1,14,75.7,balanced,1
EMP00027,ASG000359,2022-11-19,90,40,4,Mid,492,2,18,75.7,balanced,0
EMP00027,ASG000360,2023-08-01,96,38,4,Mid,747,2,18,75.7,balanced,0
EMP00027,ASG000361,2023-11-10,73,17,4,Mid,848,2,18,75.7,balanced,0
EMP00027,ASG000362,2024-07-08,95,29,4,Mid,1089,2,18,75.7,balanced,0
EMP00027,ASG000363,2024-09-30,89,19,4,Mid,1173,2,18,75.7,balanced,1
EMP00027,ASG000364,2025-02-24,78,34,4,Mid,1320,3,38,75.7,balanced,0
EMP00027,ASG000365,2025-07-17,96,27,4,Mid,1463,3,38,75.7,balanced,1
EMP00027,ASG000366,2026-03-26,78,28,4,Mid,1715,4,48,75.7,balanced,0
EMP00028,ASG000368,2020-01-27,71,44,6,Mid,18,0,0,41.2,legacy,1
EMP00028,ASG000369,2020-05-26,77,43,6,Mid,138,1,37,41.2,legacy,0
EMP00028,ASG000370,2020-12-23,78,26,6,Mid,349,1,37,41.2,legacy,0
EMP00028,ASG000371,2021-07-06,83,32,6,Mid,544,1,37,41.2,legacy,1
EMP00028,ASG000372,2022-02-18,77,32,6,Mid,771,2,95,41.2,legacy,1
EMP00028,ASG000373,2022-12-06,100,30,6,Mid,1062,3,146,41.2,legacy,0
EMP00028,ASG000374,2023-07-04,89,23,6,Mid,1272,3,146,41.2,legacy,1
EMP00028,ASG000375,2024-05-24,98,18,6,Mid,1597,4,200,41.2,legacy,0
EMP00028,ASG000376,2024-11-10,97,38,6,Mid,1767,4,200,41.2,legacy,1
EMP00028,ASG000377,2025-05-31,85,42,6,Mid,1969,5,250,41.2,legacy,0
EMP00028,ASG000378,2026-01-03,70,22,6,Mid,2186,5,250,41.2,legacy,1
EMP00029,ASG000380,2019-08-29,94,27,7,Senior,204,0,0,85.0,modern,0
EMP00029,ASG000381,2020-02-06,74,34,7,Senior,365,0,0,85.0,modern,0
EMP00029,ASG000382,2020-08-29,84,37,7,Senior,570,0,0,85.0,modern,0
EMP00029,ASG000383,2020-11-25,97,29,7,Senior,658,0,0,85.0,modern,1
EMP00029,ASG000384,2021-05-02,99,41,7,Senior,816,1,4,85.0,modern,0
EMP00029,ASG000385,2021-09-17,70,35,7,Senior,954,1,4,85.0,modern,0
EMP00029,ASG000386,2022-02-20,75,16,7,Senior,1110,1,4,85.0,modern,0
EMP00029,ASG000387,2022-05-15,93,25,7,Senior,1194,1,4,85.0,modern,0
EMP00029,ASG000388,2022-12-27,99,28,7,Senior,1420,1,4,85.0,modern,0
EMP00029,ASG000389,2023-09-01,89,30,7,Senior,1668,1,4,85.0,modern,0
EMP00029,ASG000390,2024-02-05,93,22,7,Senior,1825,1,4,85.0,modern,0
EMP00029,ASG000391,2024-07-02,95,20,7,Senior,1973,1,4,85.0,modern,0
EMP00029,ASG000392,2024-12-05,99,36,7,Senior,2129,1,4,85.0,modern,0
EMP00029,ASG000393,2025-07-30,92,23,7,Senior,2366,1,4,85.0,modern,0
EMP00029,ASG000394,2025-10-10,78,44,7,Senior,2438,1,4,85.0,modern,0
EMP00029,ASG000395,2025-12-31,100,43,7,Senior,2520,1,4,85.0,modern,0
EMP00030,ASG000397,2017-12-13,80,39,8,Senior,40,0,0,57.5,balanced,0
EMP00030,ASG000398,2018-06-24,88,19,8,Senior,233,0,0,57.5,balanced,0
EMP00030,ASG000399,2019-03-05,74,31,8,Senior,487,0,0,57.5,balanced,0
EMP00030,ASG000400,2019-10-17,87,21,8,Senior,713,0,0,57.5,balanced,0
EMP00030,ASG000401,2020-05-13,85,35,8,Senior,922,0,0,57.5,balanced,0
EMP00030,ASG000402,2020-11-13,81,20,8,Senior,1106,0,0,57.5,balanced,1
EMP00030,ASG000403,2021-06-03,100,28,8,Senior,1308,1,9,57.5,balanced,1
EMP00030,ASG000404,2021-10-25,85,29,8,Senior,1452,2,44,57.5,balanced,0
EMP00030,ASG000405,2022-06-23,84,33,8,Senior,1693,2,44,57.5,balanced,0
EMP00030,ASG000406,2023-02-21,92,32,8,Senior,1936,2,44,57.5,balanced,0
EMP00030,ASG000407,2023-06-14,89,20,8,Senior,2049,2,44,57.5,balanced,0
EMP00030,ASG000408,2023-08-12,91,31,8,Senior,2108,2,44,57.5,balanced,1
EMP00030,ASG000409,2024-04-19,78,27,8,Senior,2359,3,73,57.5,balanced,0
EMP00030,ASG000410,2024-09-01,77,41,8,Senior,2494,3,73,57.5,balanced,0
EMP00030,ASG000411,2025-03-07,85,24,8,Senior,2681,3,73,57.5,balanced,0
EMP00030,ASG000412,2025-07-17,92,37,8,Senior,2813,3,73,57.5,balanced,0
EMP00030,ASG000413,2026-03-18,81,42,8,Senior,3057,3,73,57.5,balanced,0
EMP00031,ASG000415,2022-01-12,70,37,4,Mid,158,0,0,38.2,legacy,1
EMP00031,ASG000416,2022-06-16,73,29,4,Mid,313,1,41,38.2,legacy,0
EMP00031,ASG000417,2022-08-25,87,23,4,Mid,383,1,41,38.2,legacy,1
EMP00031,ASG000418,2023-01-21,99,19,4,Mid,532,2,122,38.2,legacy,0
EMP00031,ASG000419,2023-05-29,83,32,4,Mid,660,2,122,38.2,legacy,1
EMP00031,ASG000420,2024-04-14,96,23,4,Mid,981,3,177,38.2,legacy,1
EMP00031,ASG000421,2024-11-19,86,22,4,Mid,1200,4,223,38.2,legacy,1
EMP00031,ASG000422,2025-09-01,77,35,4,Mid,1486,5,285,38.2,legacy,0
EMP00031,ASG000423,2025-11-11,86,26,4,Mid,1557,5,285,38.2,legacy,1
EMP00032,ASG000425,2021-01-08,99,44,5,Mid,70,0,0,55.0,legacy,1
EMP00032,ASG000426,2021-11-11,88,24,5,Mid,377,1,28,55.0,legacy,1
EMP00032,ASG000427,2022-04-27,86,31,5,Mid,544,2,52,55.0,legacy,0
EMP00032,ASG000428,2022-07-15,96,40,5,Mid,623,2,52,55.0,legacy,0
EMP00032,ASG000429,2022-11-13,84,29,5,Mid,744,2,52,55.0,legacy,0
EMP00032,ASG000430,2023-05-26,80,22,5,Mid,938,2,52,55.0,legacy,0
EMP00032,ASG000431,2023-11-08,72,43,5,Mid,1104,2,52,55.0,legacy,1
EMP00032,ASG000432,2024-05-27,74,22,5,Mid,1305,3,111,55.0,legacy,0
EMP00032,ASG000433,2025-02-15,98,22,5,Mid,1569,3,111,55.0,legacy,1
EMP00032,ASG000434,2025-07-02,75,28,5,Mid,1706,4,149,55.0,legacy,0
EMP00032,ASG000435,2026-03-27,84,22,5,Mid,1974,4,149,55.0,legacy,0
EMP00033,ASG000437,2014-04-04,76,16,12,Senior,82,0,0,58.8,balanced,0
EMP00033,ASG000438,2014-10-07,70,38,12,Senior,268,0,0,58.8,balanced,0
EMP00033,ASG000439,2015-04-18,74,40,12,Senior,461,0,0,58.8,balanced,1
EMP00033,ASG000440,2015-08-22,86,19,12,Senior,587,1,38,58.8,balanced,0
EMP00033,ASG000441,2015-12-08,92,29,12,Senior,695,1,38,58.8,balanced,1
EMP00033,ASG000442,2016-04-29,83,40,12,Senior,838,2,56,58.8,balanced,0
EMP00033,ASG000443,2016-12-25,99,35,12,Senior,1078,2,56,58.8,balanced,0
EMP00033,ASG000444,2017-02-25,95,45,12,Senior,1140,2,56,58.8,balanced,0
EMP00033,ASG000445,2017-11-21,85,34,12,Senior,1409,2,56,58.8,balanced,1
EMP00033,ASG000446,2018-07-29,82,37,12,Senior,1659,3,95,58.8,balanced,0
EMP00033,ASG000447,2018-11-04,84,33,12,Senior,1757,3,95,58.8,balanced,1
EMP00033,ASG000448,2019-05-20,75,31,12,Senior,1954,4,135,58.8,balanced,0
EMP00033,ASG000449,2019-08-08,95,42,12,Senior,2034,4,135,58.8,balanced,1
EMP00033,ASG000450,2020-04-13,87,24,12,Senior,2283,5,159,58.8,balanced,1
EMP00033,ASG000451,2020-08-20,90,25,12,Senior,2412,6,177,58.8,balanced,0
EMP00033,ASG000452,2021-02-08,80,29,12,Senior,2584,6,177,58.8,balanced,0
EMP00033,ASG000453,2021-10-18,100,41,12,Senior,2836,6,177,58.8,balanced,0
EMP00033,ASG000454,2022-04-27,76,22,12,Senior,3027,6,177,58.8,balanced,0
EMP00033,ASG000455,2022-09-02,71,18,12,Senior,3155,6,177,58.8,balanced,0
EMP00033,ASG000456,2022-11-20,73,30,12,Senior,3234,6,177,58.8,balanced,0
EMP00033,ASG000457,2023-07-20,83,39,12,Senior,3476,6,177,58.8,balanced,1
EMP00033,ASG000458,2023-12-29,77,26,12,Senior,3638,7,218,58.8,balanced,0
EMP00033,ASG000459,2024-08-09,90,35,12,Senior,3862,7,218,58.8,balanced,0
EMP00033,ASG000460,2024-10-17,100,33,12,Senior,3931,7,218,58.8,balanced,0
EMP00033,ASG000461,2025-01-20,79,37,12,Senior,4026,7,218,58.8,balanced,1
EMP00033,ASG000462,2025-07-06,84,21,12,Senior,4193,8,258,58.8,balanced,1
EMP00033,ASG000463,2026-01-11,86,25,12,Senior,4382,9,301,58.8,balanced,0
EMP00034,ASG000465,2022-11-10,98,24,3,Mid,66,0,0,55.8,balanced,0
EMP00034,ASG000466,2023-04-24,78,23,3,Mid,231,0,0,55.8,balanced,0
EMP00034,ASG000467,2023-12-26,96,19,3,Mid,477,0,0,55.8,balanced,1
EMP00034,ASG000468,2024-08-23,73,30,3,Mid,718,1,36,55.8,balanced,0
EMP00034,ASG000469,2025-03-04,97,41,3,Mid,911,1,36,55.8,balanced,0
EMP00034,ASG000470,2025-09-16,71,40,3,Mid,1107,1,36,55.8,balanced,1
EMP00034,ASG000471,2026-04-13,96,25,3,Mid,1316,2,76,55.8,balanced,0
EMP00035,ASG000473,2019-01-23,91,37,7,Senior,98,0,0,67.2,modern,0
EMP00035,ASG000474,2019-06-13,89,30,7,Senior,239,0,0,67.2,modern,0
EMP00035,ASG000475,2019-09-04,72,33,7,Senior,322,0,0,67.2,modern,0
EMP00035,ASG000476,2019-11-10,90,34,7,Senior,389,0,0,67.2,modern,0
EMP00035,ASG000477,2020-07-09,70,16,7,Senior,631,0,0,67.2,modern,1
EMP00035,ASG000478,2020-12-06,77,38,7,Senior,781,1,22,67.2,modern,1
EMP00035,ASG000479,2021-06-09,96,19,7,Senior,966,2,50,67.2,modern,0
EMP00035,ASG000480,2021-11-29,77,16,7,Senior,1139,2,50,67.2,modern,0
EMP00035,ASG000481,2022-03-27,73,39,7,Senior,1257,2,50,67.2,modern,0
EMP00035,ASG000482,2022-07-05,72,20,7,Senior,1357,2,50,67.2,modern,0
EMP00035,ASG000483,2023-02-25,75,19,7,Senior,1592,2,50,67.2,modern,0
EMP00035,ASG000484,2023-10-05,70,32,7,Senior,1814,2,50,67.2,modern,0
EMP00035,ASG000485,2023-12-30,77,31,7,Senior,1900,2,50,67.2,modern,0
EMP00035,ASG000486,2024-04-18,79,18,7,Senior,2010,2,50,67.2,modern,0
EMP00035,ASG000487,2024-11-01,97,34,7,Senior,2207,2,50,67.2,modern,0
EMP00035,ASG000488,2025-02-12,83,39,7,Senior,2310,2,50,67.2,modern,0
EMP00035,ASG000489,2025-06-03,81,16,7,Senior,2421,2,50,67.2,modern,0
EMP00035,ASG000490,2025-09-01,71,29,7,Senior,2511,2,50,67.2,modern,0
EMP00035,ASG000491,2025-11-11,79,34,7,Senior,2582,2,50,67.2,modern,0
EMP00035,ASG000492,2026-04-20,95,16,7,Senior,2742,2,50,67.2,modern,0
EMP00036,ASG000494,2022-07-23,100,43,4,Mid,175,0,0,43.5,legacy,1
EMP00036,ASG000495,2023-05-10,92,25,4,Mid,466,1,64,43.5,legacy,1
EMP00036,ASG000496,2024-01-24,95,37,4,Mid,725,2,133,43.5,legacy,0
EMP00036,ASG000497,2024-08-27,98,28,4,Mid,941,2,133,43.5,legacy,0
EMP00036,ASG000498,2025-02-27,76,24,4,Mid,1125,2,133,43.5,legacy,0
EMP00036,ASG000499,2025-05-19,78,20,4,Mid,1206,2,133,43.5,legacy,0
EMP00036,ASG000500,2025-11-24,74,33,4,Mid,1395,2,133,43.5,legacy,0
EMP00036,ASG000501,2026-04-18,76,20,4,Mid,1540,2,133,43.5,legacy,0
EMP00037,ASG000503,2016-08-02,73,21,10,Senior,192,0,0,73.3,modern,1
EMP00037,ASG000504,2017-01-27,93,32,10,Senior,370,1,21,73.3,modern,0
EMP00037,ASG000505,2017-06-08,80,32,10,Senior,502,1,21,73.3,modern,0
EMP00037,ASG000506,2017-09-04,90,15,10,Senior,590,1,21,73.3,modern,0
EMP00037,ASG000507,2017-12-28,79,44,10,Senior,705,1,21,73.3,modern,0
EMP00037,ASG000508,2018-05-15,89,24,10,Senior,843,1,21,73.3,modern,0
EMP00037,ASG000509,2018-08-09,92,26,10,Senior,929,1,21,73.3,modern,0
EMP00037,ASG000510,2019-04-09,73,31,10,Senior,1172,1,21,73.3,modern,0
EMP00037,ASG000511,2019-11-07,74,35,10,Senior,1384,1,21,73.3,modern,0
EMP00037,ASG000512,2020-05-27,89,16,10,Senior,1586,1,21,73.3,modern,0
EMP00037,ASG000513,2021-02-18,86,18,10,Senior,1853,1,21,73.3,modern,0
EMP00037,ASG000514,2021-10-27,84,18,10,Senior,2104,1,21,73.3,modern,0
EMP00037,ASG000515,2022-06-16,89,21,10,Senior,2336,1,21,73.3,modern,0
EMP00037,ASG000516,2022-09-29,96,39,10,Senior,2441,1,21,73.3,modern,1
EMP00037,ASG000517,2023-05-26,71,19,10,Senior,2680,2,48,73.3,modern,0
EMP00037,ASG000518,2024-01-28,99,40,10,Senior,2927,2,48,73.3,modern,0
EMP00037,ASG000519,2024-08-17,82,28,10,Senior,3129,2,48,73.3,modern,0
EMP00037,ASG000520,2024-12-27,84,22,10,Senior,3261,2,48,73.3,modern,0
EMP00037,ASG000521,2025-03-19,79,28,10,Senior,3343,2,48,73.3,modern,0
EMP00037,ASG000522,2025-06-17,78,36,10,Senior,3433,2,48,73.3,modern,0
EMP00037,ASG000523,2026-01-05,73,35,10,Senior,3635,2,48,73.3,modern,0
EMP00037,ASG000524,2026-04-09,83,28,10,Senior,3729,2,48,73.3,modern,0
EMP00038,ASG000526,2020-03-08,76,15,6,Mid,160,0,0,83.0,modern,0
EMP00038,ASG000527,2020-07-14,78,35,6,Mid,288,0,0,83.0,modern,0
EMP00038,ASG000528,2020-12-09,86,41,6,Mid,436,0,0,83.0,modern,0
EMP00038,ASG000529,2021-04-25,92,40,6,Mid,573,0,0,83.0,modern,0
EMP00038,ASG000530,2021-11-19,85,25,6,Mid,781,0,0,83.0,modern,0
EMP00038,ASG000531,2022-05-12,72,26,6,Mid,955,0,0,83.0,modern,0
EMP00038,ASG000532,2022-12-30,84,22,6,Mid,1187,0,0,83.0,modern,0
EMP00038,ASG000533,2023-04-13,89,19,6,Mid,1291,0,0,83.0,modern,0
EMP00038,ASG000534,2023-12-25,76,31,6,Mid,1547,0,0,83.0,modern,0
EMP00038,ASG000535,2024-03-20,97,17,6,Mid,1633,0,0,83.0,modern,0
EMP00038,ASG000536,2024-06-20,97,20,6,Mid,1725,0,0,83.0,modern,0
EMP00038,ASG000537,2024-11-25,80,38,6,Mid,1883,0,0,83.0,modern,0
EMP00038,ASG000538,2025-06-16,72,26,6,Mid,2086,0,0,83.0,modern,0
EMP00038,ASG000539,2025-12-26,99,30,6,Mid,2279,0,0,83.0,modern,0
EMP00038,ASG000540,2026-04-08,95,15,6,Mid,2382,0,0,83.0,modern,0
EMP00039,ASG000542,2018-03-15,90,27,8,Senior,210,0,0,55.8,balanced,0
EMP00039,ASG000543,2018-09-18,78,37,8,Senior,397,0,0,55.8,balanced,0
EMP00039,ASG000544,2019-03-13,88,45,8,Senior,573,0,0,55.8,balanced,0
EMP00039,ASG000545,2019-08-04,91,38,8,Senior,717,0,0,55.8,balanced,0
EMP00039,ASG000546,2020-02-09,86,37,8,Senior,906,0,0,55.8,balanced,0
EMP00039,ASG000547,2020-08-13,84,34,8,Senior,1092,0,0,55.8,balanced,0
EMP00039,ASG000548,2021-04-14,91,31,8,Senior,1336,0,0,55.8,balanced,0
EMP00039,ASG000549,2021-11-27,91,37,8,Senior,1563,0,0,55.8,balanced,1
EMP00039,ASG000550,2022-08-16,92,28,8,Senior,1825,1,23,55.8,balanced,0
EMP00039,ASG000551,2023-03-15,92,42,8,Senior,2036,1,23,55.8,balanced,0
EMP00039,ASG000552,2023-09-08,97,34,8,Senior,2213,1,23,55.8,balanced,0
EMP00039,ASG000553,2024-01-25,73,25,8,Senior,2352,1,23,55.8,balanced,0
EMP00039,ASG000554,2024-09-02,86,28,8,Senior,2573,1,23,55.8,balanced,0
EMP00039,ASG000555,2024-12-06,85,37,8,Senior,2668,1,23,55.8,balanced,1
EMP00039,ASG000556,2025-08-19,87,25,8,Senior,2924,2,46,55.8,balanced,0
EMP00039,ASG000557,2026-02-22,99,19,8,Senior,3111,2,46,55.8,balanced,1
EMP00040,ASG000559,2024-09-28,79,38,2,Junior,193,0,0,65.7,balanced,1
EMP00040,ASG000560,2025-01-31,82,20,2,Junior,318,1,40,65.7,balanced,1
EMP00040,ASG000561,2025-05-05,81,27,2,Junior,412,2,78,65.7,balanced,0
EMP00040,ASG000562,2025-07-21,93,33,2,Junior,489,2,78,65.7,balanced,0
EMP00040,ASG000563,2025-10-22,73,24,2,Junior,582,2,78,65.7,balanced,1
EMP00041,ASG000565,2018-07-18,70,43,8,Senior,28,0,0,70.0,modern,0
EMP00041,ASG000566,2019-02-16,85,42,8,Senior,241,0,0,70.0,modern,1
EMP00041,ASG000567,2019-06-18,82,28,8,Senior,363,1,40,70.0,modern,0
EMP00041,ASG000568,2019-11-29,92,35,8,Senior,527,1,40,70.0,modern,0
EMP00041,ASG000569,2020-03-15,87,24,8,Senior,634,1,40,70.0,modern,0
EMP00041,ASG000570,2020-07-27,77,33,8,Senior,768,1,40,70.0,modern,0
EMP00041,ASG000571,2021-02-25,94,28,8,Senior,981,1,40,70.0,modern,0
EMP00041,ASG000572,2021-06-19,100,31,8,Senior,1095,1,40,70.0,modern,0
EMP00041,ASG000573,2021-08-10,80,42,8,Senior,1147,1,40,70.0,modern,0
EMP00041,ASG000574,2021-11-01,70,21,8,Senior,1230,1,40,70.0,modern,0
EMP00041,ASG000575,2022-01-19,84,16,8,Senior,1309,1,40,70.0,modern,0
EMP00041,ASG000576,2022-05-13,100,19,8,Senior,1423,1,40,70.0,modern,0
EMP00041,ASG000577,2022-07-25,97,44,8,Senior,1496,1,40,70.0,modern,0
EMP00041,ASG000578,2022-11-25,95,15,8,Senior,1619,1,40,70.0,modern,0
EMP00041,ASG000579,2023-07-08,99,27,8,Senior,1844,1,40,70.0,modern,0
EMP00041,ASG000580,2023-09-22,72,24,8,Senior,1920,1,40,70.0,modern,1
EMP00041,ASG000581,2023-12-30,95,40,8,Senior,2019,2,66,70.0,modern,0
EMP00041,ASG000582,2024-06-06,74,35,8,Senior,2178,2,66,70.0,modern,0
EMP00041,ASG000583,2024-12-10,89,34,8,Senior,2365,2,66,70.0,modern,0
EMP00041,ASG000584,2025-03-09,96,40,8,Senior,2454,2,66,70.0,modern,0
EMP00041,ASG000585,2025-10-08,90,43,8,Senior,2667,2,66,70.0,modern,0
EMP00041,ASG000586,2026-02-17,84,42,8,Senior,2799,2,66,70.0,modern,0
EMP00042,ASG000588,2022-03-16,87,38,4,Mid,96,0,0,68.0,modern,1
EMP00042,ASG000589,2022-11-13,85,45,4,Mid,338,1,9,68.0,modern,1
EMP00042,ASG000590,2023-09-10,80,36,4,Mid,639,2,41,68.0,modern,1
EMP00042,ASG000591,2024-02-11,74,43,4,Mid,793,3,70,68.0,modern,0
EMP00042,ASG000592,2024-05-23,72,31,4,Mid,895,3,70,68.0,modern,1
EMP00042,ASG000593,2024-12-08,75,16,4,Mid,1094,4,96,68.0,modern,0
EMP00042,ASG000594,2025-06-28,74,43,4,Mid,1296,4,96,68.0,modern,0
EMP00042,ASG000595,2026-02-15,72,30,4,Mid,1528,4,96,68.0,modern,0
EMP00043,ASG000597,2021-03-01,100,43,5,Mid,174,0,0,80.2,balanced,0
EMP00043,ASG000598,2021-10-17,92,31,5,Mid,404,0,0,80.2,balanced,0
EMP00043,ASG000599,2022-06-20,94,35,5,Mid,650,0,0,80.2,balanced,1
EMP00043,ASG000600,2023-01-15,85,33,5,Mid,859,1,4,80.2,balanced,0
EMP00043,ASG000601,2023-10-25,92,17,5,Mid,1142,1,4,80.2,balanced,0
EMP00043,ASG000602,2024-06-10,70,45,5,Mid,1371,1,4,80.2,balanced,1
EMP00043,ASG000603,2025-03-20,94,30,5,Mid,1654,2,9,80.2,balanced,0
EMP00043,ASG000604,2025-07-06,95,26,5,Mid,1762,2,9,80.2,balanced,0
EMP00043,ASG000605,2025-10-01,77,30,5,Mid,1849,2,9,80.2,balanced,0
EMP00044,ASG000607,2025-03-08,84,32,1,Junior,101,0,0,67.5,modern,0
EMP00044,ASG000608,2025-08-02,73,18,1,Junior,248,0,0,67.5,modern,0
EMP00044,ASG000609,2026-01-12,96,28,1,Junior,411,0,0,67.5,modern,0
EMP00045,ASG000611,2025-12-17,84,28,1,Junior,204,0,0,71.0,balanced,0
EMP00045,ASG000612,2026-05-07,73,39,1,Junior,345,0,0,71.0,balanced,0
EMP00046,ASG000614,2025-06-22,79,41,1,Junior,99,0,0,61.0,balanced,0
EMP00046,ASG000615,2026-02-01,97,19,1,Junior,323,0,0,61.0,balanced,0
EMP00047,ASG000617,2015-10-10,78,32,10,Senior,85,0,0,45.8,balanced,1
EMP00047,ASG000618,2016-06-28,89,40,10,Senior,347,1,47,45.8,balanced,0
EMP00047,ASG000619,2017-01-27,98,17,10,Senior,560,1,47,45.8,balanced,1
EMP00047,ASG000620,2017-11-17,78,33,10,Senior,854,2,93,45.8,balanced,0
EMP00047,ASG000621,2018-07-07,86,45,10,Senior,1086,2,93,45.8,balanced,1
EMP00047,ASG000622,2019-04-26,86,32,10,Senior,1379,3,127,45.8,balanced,0
EMP00047,ASG000623,2019-08-12,94,23,10,Senior,1487,3,127,45.8,balanced,1
EMP00047,ASG000624,2020-05-03,95,23,10,Senior,1752,4,171,45.8,balanced,1
EMP00047,ASG000625,2020-08-27,75,29,10,Senior,1868,5,209,45.8,balanced,1
EMP00047,ASG000626,2021-01-15,78,32,10,Senior,2009,6,269,45.8,balanced,1
EMP00047,ASG000627,2021-04-22,74,43,10,Senior,2106,7,302,45.8,balanced,0
EMP00047,ASG000628,2021-08-11,89,17,10,Senior,2217,7,302,45.8,balanced,1
EMP00047,ASG000629,2022-03-10,98,27,10,Senior,2428,8,361,45.8,balanced,0
EMP00047,ASG000630,2022-09-16,92,44,10,Senior,2618,8,361,45.8,balanced,0
EMP00047,ASG000631,2023-02-15,90,45,10,Senior,2770,8,361,45.8,balanced,1
EMP00047,ASG000632,2023-08-21,84,40,10,Senior,2957,9,397,45.8,balanced,1
EMP00047,ASG000633,2024-05-07,97,28,10,Senior,3217,10,445,45.8,balanced,0
EMP00047,ASG000634,2024-09-02,92,25,10,Senior,3335,10,445,45.8,balanced,1
EMP00047,ASG000635,2025-03-30,94,27,10,Senior,3544,11,522,45.8,balanced,1
EMP00047,ASG000636,2025-12-10,92,17,10,Senior,3799,12,587,45.8,balanced,1
EMP00048,ASG000638,2020-08-18,97,21,6,Mid,227,0,0,54.5,balanced,0
EMP00048,ASG000639,2021-04-12,89,45,6,Mid,464,0,0,54.5,balanced,0
EMP00048,ASG000640,2022-01-10,90,22,6,Mid,737,0,0,54.5,balanced,1
EMP00048,ASG000641,2022-05-12,96,31,6,Mid,859,1,41,54.5,balanced,1
EMP00048,ASG000642,2023-02-26,90,35,6,Mid,1149,2,85,54.5,balanced,0
EMP00048,ASG000643,2023-05-11,90,38,6,Mid,1223,2,85,54.5,balanced,0
EMP00048,ASG000644,2023-09-22,87,40,6,Mid,1357,2,85,54.5,balanced,0
EMP00048,ASG000645,2024-01-07,93,17,6,Mid,1464,2,85,54.5,balanced,0
EMP00048,ASG000646,2024-09-14,96,16,6,Mid,1715,2,85,54.5,balanced,0
EMP00048,ASG000647,2024-12-30,70,17,6,Mid,1822,2,85,54.5,balanced,1
EMP00048,ASG000648,2025-09-23,70,22,6,Mid,2089,3,118,54.5,balanced,1
EMP00048,ASG000649,2026-05-01,76,17,6,Mid,2309,4,177,54.5,balanced,0
EMP00049,ASG000651,2015-12-20,100,33,10,Senior,80,0,0,85.8,modern,0
EMP00049,ASG000652,2016-05-06,78,20,10,Senior,218,0,0,85.8,modern,0
EMP00049,ASG000653,2016-07-25,91,22,10,Senior,298,0,0,85.8,modern,0
EMP00049,ASG000654,2017-02-19,88,43,10,Senior,507,0,0,85.8,modern,0
EMP00049,ASG000655,2017-09-27,85,35,10,Senior,727,0,0,85.8,modern,0
EMP00049,ASG000656,2017-12-24,97,24,10,Senior,815,0,0,85.8,modern,0
EMP00049,ASG000657,2018-05-04,80,33,10,Senior,946,0,0,85.8,modern,1
EMP00049,ASG000658,2018-11-23,79,36,10,Senior,1149,1,4,85.8,modern,0
EMP00049,ASG000659,2019-03-30,88,16,10,Senior,1276,1,4,85.8,modern,0
EMP00049,ASG000660,2019-10-03,99,26,10,Senior,1463,1,4,85.8,modern,0
EMP00049,ASG000661,2020-05-16,90,35,10,Senior,1689,1,4,85.8,modern,0
